id,cntry,stflife,happy,fltsd,fltdpr,enjlf,wrhpp,fltanx,fltpcfl,dclvlf,lchshcp,accdng,tmimdng,tmabdng,tmendng,dngval,sedirlf,optftr,lotsgot,pstvms,flrms,wrbknrm,deaimpp,flteeff,slprl,cldgng,enrglot,ppltrst,pplfair,pplhlp,pplahlp,flclpla,inprdsc,flapppl,rehlppl,fltlnl
12605,HU,8,8,2,1,3,3,3,3,3,3,2,8,6,7,2,6,2,2,2,5,3,6,1,1,1,3,0,0,0,4,2,1,8,6,1
12607,HU,5,3,3,3,2,1,1,3,2,3,1,10,10,5,1,0,3,5,2,3,4,0,4,4,4,3,5,5,10,2,2,2,8,6,1
12608,HU,7,8,4,1,2,1,1,3,3,5,2,5,7,6,2,5,3,3,2,5,5,7,1,2,1,1,5,5,2,3,1,3,8,5,1
12610,HU,3,4,2,2,1,3,2,3,5,1,3,10,10,8,1,10,2,2,3,5,4,10,3,3,3,3,3,5,3,6,1,4,7,5,1
12612,HU,1,5,3,2,1,1,2,3,1,1,1,8,8,8,3,2,3,4,3,2,5,5,2,3,3,1,8,8,0,3,1,0,5,1,2
12626,HU,5,8,1,1,3,3,2,3,2,3,2,7,5,5,4,,3,2,2,4,3,5,1,1,1,3,3,5,3,3,2,1,8,3,1
12627,HU,5,8,1,2,3,3,2,3,3,,3,7,7,7,3,7,4,3,2,4,4,5,1,2,1,3,5,6,3,4,1,3,7,6,1
12628,HU,9,8,2,1,3,3,1,3,3,4,2,9,9,9,2,7,3,2,2,4,3,6,1,2,1,3,8,7,2,5,2,4,8,6,1
12629,HU,2,4,2,2,2,3,2,2,3,,,6,5,5,4,3,4,4,3,4,3,3,2,2,2,2,2,5,1,3,1,1,7,5,2
12630,HU,7,7,1,1,3,3,2,3,2,3,2,8,8,7,2,8,4,2,2,4,4,7,1,1,1,3,5,5,2,3,1,3,8,5,1
12631,HU,8,8,1,1,3,3,1,3,3,2,2,8,8,8,3,7,5,2,2,5,4,5,1,1,1,3,4,5,3,3,1,2,7,5,1
12636,HU,2,3,3,3,3,3,2,3,4,1,3,6,5,2,3,3,4,2,3,2,4,5,3,2,4,1,2,3,2,2,2,1,5,3,1
12639,HU,5,5,2,2,2,3,2,3,2,3,3,9,9,9,2,5,3,2,3,4,4,5,2,2,2,2,5,4,5,4,2,2,6,3,2
12640,HU,7,7,2,2,3,3,2,3,2,4,2,10,10,10,2,8,2,2,2,5,4,8,2,2,2,3,8,7,8,4,2,4,8,4,2
12642,HU,6,6,2,2,3,3,2,3,1,2,1,8,8,8,2,9,1,3,2,4,2,7,2,2,2,3,7,5,6,5,4,2,8,6,3
12643,HU,6,6,1,1,3,3,1,4,2,3,3,6,7,5,2,5,2,3,2,4,3,5,2,2,1,2,5,5,5,3,2,2,8,4,2
12644,HU,9,9,2,2,3,3,2,3,2,4,2,10,10,10,2,9,2,2,2,4,4,8,2,2,2,3,6,7,7,5,2,4,9,5,2
12645,HU,7,7,2,2,3,3,2,3,2,4,2,10,10,10,1,8,3,2,2,4,4,5,2,2,2,3,5,6,6,5,1,3,9,5,2
12646,HU,6,6,2,1,3,3,2,3,2,4,2,8,8,7,2,8,2,2,2,4,4,7,1,2,1,3,7,5,7,5,2,4,7,5,1
12649,HU,7,6,2,3,3,2,3,2,3,3,3,5,6,6,4,8,3,4,3,4,4,6,2,2,2,3,7,4,6,3,4,1,7,5,2
12650,HU,7,5,3,3,2,2,3,2,3,2,2,5,5,5,3,4,4,4,3,2,3,1,3,2,3,2,1,2,3,4,3,2,4,4,3
12651,HU,1,2,3,3,1,4,3,1,4,3,3,8,8,7,2,6,3,3,3,3,3,1,4,4,4,1,6,6,6,3,1,1,8,2,3
12654,HU,8,9,1,1,3,4,1,4,1,4,2,7,9,8,3,8,3,3,3,4,4,6,1,2,1,3,5,5,7,5,2,2,8,5,1
12655,HU,7,9,1,2,3,3,2,3,2,3,2,8,9,9,2,9,5,2,3,3,4,3,1,2,1,3,3,4,4,3,2,2,8,6,1
12656,HU,8,10,4,1,1,1,2,1,1,5,1,10,10,10,1,10,2,1,1,5,5,8,4,4,4,1,4,8,3,6,1,4,10,6,1
12657,HU,5,6,2,2,3,3,2,4,2,3,2,8,8,8,2,7,2,3,2,4,4,7,1,2,1,3,4,5,7,2,2,1,7,4,1
12659,HU,2,,,,,,,,1,1,3,5,5,4,,0,,3,,,3,3,,,,,0,0,0,0,3,,,0,
12661,HU,2,6,2,2,1,3,2,3,3,4,1,9,9,9,3,9,3,3,2,2,3,6,2,1,2,2,1,3,2,3,1,4,9,6,
12662,HU,6,2,1,3,2,2,3,3,1,4,2,7,7,7,1,0,5,3,3,3,4,7,3,3,3,1,3,2,4,6,4,1,10,6,2
12663,HU,5,5,3,4,2,2,3,2,2,2,3,10,10,10,2,5,4,2,3,2,1,7,4,4,3,2,6,5,7,3,2,3,8,6,4
12664,HU,5,5,1,2,4,4,1,3,1,4,2,8,8,8,1,5,3,2,2,5,3,5,3,1,1,1,0,4,4,6,1,4,10,6,1
12665,HU,5,5,1,2,3,2,2,2,3,3,2,8,8,7,3,6,3,3,3,3,3,5,2,2,2,3,4,7,7,5,2,1,8,6,2
12666,HU,2,3,3,3,3,3,3,3,4,4,4,5,5,5,5,0,5,4,5,3,4,0,3,3,3,1,7,8,4,6,1,3,10,6,2
12667,HU,7,7,1,1,3,3,2,2,3,3,2,8,8,8,3,8,3,3,2,4,3,7,1,2,1,3,4,6,5,5,2,2,8,6,1
12669,HU,0,0,4,3,2,1,4,1,2,2,3,10,10,10,3,5,4,2,3,2,2,5,3,3,3,1,10,7,8,3,2,0,5,6,4
12673,HU,2,1,2,3,2,2,3,2,3,4,3,8,8,8,2,3,4,2,3,3,5,2,3,3,3,2,3,6,7,4,2,1,9,6,2
12674,HU,7,7,1,1,3,3,1,3,1,5,1,9,9,9,1,10,1,1,1,5,5,8,1,1,1,4,4,4,5,5,1,2,10,6,1
12675,HU,5,4,2,1,2,3,2,3,2,4,2,8,8,8,2,7,2,2,2,5,4,5,1,1,1,3,6,6,6,4,3,2,8,5,2
12677,HU,3,3,2,2,3,2,2,3,2,4,2,8,8,8,2,,4,2,3,5,5,5,2,3,2,3,1,,5,6,1,2,8,3,1
12680,HU,7,8,2,2,3,3,2,3,1,5,1,8,8,8,2,8,2,2,2,4,5,6,2,1,2,3,3,7,4,5,2,2,9,6,1
12681,HU,6,6,2,3,2,2,4,1,2,5,2,6,7,5,1,9,4,2,4,3,4,4,3,4,4,1,8,4,3,4,5,4,9,6,3
12682,HU,8,8,1,2,3,3,1,3,1,4,1,9,9,9,1,9,2,1,2,5,4,6,2,2,2,3,7,7,5,6,2,2,9,6,1
12683,HU,2,5,3,3,3,2,3,2,3,2,4,5,5,5,3,2,4,2,4,2,3,3,3,3,3,2,4,5,7,4,3,2,5,5,3
12687,HU,,5,2,2,4,4,2,3,4,3,2,7,10,6,2,2,1,2,1,5,5,8,3,3,2,4,1,2,5,5,3,2,8,6,2
12688,HU,8,8,1,2,3,3,1,3,2,4,2,8,8,8,2,8,1,2,1,5,4,5,1,1,1,3,6,7,6,5,3,1,8,6,1
12689,HU,0,1,3,2,2,3,3,2,2,2,3,4,4,3,2,2,1,2,1,4,4,2,3,3,3,2,2,4,5,5,3,2,5,1,3
12690,HU,6,7,2,1,4,3,2,4,2,3,2,7,4,4,1,10,1,1,1,5,4,7,1,2,2,3,5,4,4,3,1,3,10,6,2
12691,HU,9,8,2,2,3,3,1,3,3,4,2,8,8,8,2,10,2,3,2,4,4,8,1,1,1,2,8,8,6,6,3,6,9,6,1
12694,HU,3,5,1,1,3,3,1,3,1,5,1,8,8,5,1,10,3,1,2,5,5,5,1,2,1,3,5,2,1,6,4,1,10,6,1
12695,HU,3,3,2,2,2,3,2,3,2,4,2,8,8,8,2,8,2,2,2,4,5,5,2,2,2,3,2,8,2,5,1,0,8,5,2
12697,HU,7,9,2,2,4,3,2,3,1,4,3,7,7,8,,5,2,2,2,5,4,5,2,2,1,4,1,4,3,1,2,2,9,5,3
12698,HU,5,8,1,2,3,3,2,3,3,4,3,10,10,10,2,5,1,2,5,1,4,10,2,3,3,1,5,3,5,,2,3,8,6,1
12700,HU,5,4,2,2,3,3,2,3,2,2,2,10,10,10,2,5,4,2,2,5,5,5,1,1,2,3,4,2,5,3,1,1,5,6,1
12703,HU,8,8,1,2,3,3,1,3,1,4,1,8,8,9,1,8,1,1,1,5,5,6,1,2,1,4,8,8,8,5,2,2,8,5,1
12704,HU,5,4,2,2,2,3,2,3,1,2,1,8,8,8,1,8,2,1,2,4,4,5,1,1,2,3,5,2,5,5,1,1,7,5,2
12708,HU,8,8,2,2,2,3,1,3,2,4,2,9,9,8,2,7,2,2,1,5,4,8,2,2,2,3,6,6,3,5,3,1,8,6,2
12709,HU,2,2,3,3,2,2,4,2,4,2,5,3,3,3,3,9,5,2,1,2,2,3,3,3,4,2,0,0,0,4,3,1,6,4,4
12710,HU,10,8,1,1,4,4,2,4,1,5,1,10,10,10,1,10,1,1,1,5,5,8,1,1,1,4,5,6,5,6,1,3,10,6,1
12711,HU,2,5,2,3,2,2,3,2,1,4,2,6,8,1,2,5,2,3,2,4,2,5,2,3,2,2,5,2,5,5,2,2,8,6,2
12717,HU,3,2,3,2,1,2,2,3,2,4,2,8,8,9,1,4,3,2,2,4,4,4,2,2,2,2,2,8,5,5,2,1,8,5,3
12725,HU,3,3,2,2,2,3,2,3,2,3,2,7,7,7,2,8,2,2,2,4,3,4,1,2,2,3,4,4,3,3,1,1,6,5,1
12726,HU,2,4,2,3,2,3,2,3,4,3,3,3,4,4,4,4,2,4,2,2,4,6,3,3,3,4,2,10,2,5,1,4,9,5,3
12727,HU,4,2,4,4,4,3,3,2,3,3,3,3,4,4,3,4,3,3,3,3,3,4,3,4,3,3,3,3,3,3,3,1,4,4,4
12729,HU,2,2,2,2,4,1,2,4,3,2,1,9,9,9,2,9,3,2,2,4,4,9,1,1,4,3,5,5,6,4,2,1,8,6,4
12730,HU,6,7,2,2,1,1,2,1,3,3,2,8,8,7,3,7,1,3,1,2,4,3,2,2,2,2,6,6,7,4,3,3,6,4,2
12732,HU,2,0,4,3,1,1,1,1,4,2,4,0,0,0,4,0,4,4,4,1,1,0,3,3,3,1,3,7,3,3,3,1,3,3,3
12733,HU,4,2,3,2,2,2,2,2,1,2,2,6,7,6,3,5,3,3,3,2,2,3,2,2,2,1,3,4,3,4,1,1,7,6,3
12735,HU,7,5,1,2,3,,1,4,2,4,2,7,7,7,4,7,3,3,2,4,4,5,2,2,2,2,2,3,3,3,2,2,8,5,1
12739,HU,7,8,1,1,1,3,1,3,2,1,2,9,8,7,1,7,2,1,2,3,4,6,1,1,1,2,5,3,3,6,1,2,9,6,1
12744,HU,5,5,2,2,2,2,2,2,1,2,2,7,7,6,3,7,3,3,3,5,2,3,2,2,2,2,4,6,5,5,2,2,7,5,2
12749,HU,5,3,1,1,2,3,1,3,3,3,3,5,8,8,3,7,3,2,4,4,4,5,2,1,2,3,2,3,3,6,4,1,6,6,1
12750,HU,6,7,2,1,3,3,2,3,1,3,2,9,9,8,2,8,1,2,2,5,4,7,1,2,1,3,2,4,5,5,2,2,9,6,1
12752,HU,8,7,2,1,2,3,2,2,1,2,2,8,8,8,2,8,2,2,2,5,3,6,1,1,1,2,2,4,5,5,2,2,9,6,2
12753,HU,5,7,1,2,3,3,2,3,2,5,2,8,8,8,2,9,2,2,2,5,3,5,1,2,2,3,3,5,4,4,2,2,8,6,1
12754,HU,4,5,2,2,2,3,2,2,2,2,2,7,7,7,2,5,2,3,2,3,2,3,1,2,2,2,3,4,4,5,3,1,6,5,1
12755,HU,5,5,2,2,2,3,2,2,2,2,2,7,7,6,2,5,3,2,3,2,2,3,2,2,2,2,4,5,4,5,2,1,6,5,1
12757,HU,4,5,1,2,2,3,2,3,3,3,3,6,6,5,3,5,3,2,2,4,3,4,2,2,2,2,3,5,5,4,3,1,6,5,1
12758,HU,2,3,2,2,3,4,2,2,2,2,2,8,8,8,3,6,5,2,2,4,2,3,2,2,2,1,7,5,6,5,4,4,8,6,2
12759,HU,5,8,2,2,2,2,2,2,3,3,2,9,9,8,2,6,3,2,3,5,2,5,2,2,2,2,5,3,5,6,2,2,9,6,2
12760,HU,9,9,1,1,3,3,1,3,1,3,1,6,7,7,2,8,1,2,1,5,4,7,1,1,1,3,6,8,7,5,2,1,8,5,1
12762,HU,8,8,1,1,3,4,2,3,2,4,2,8,8,8,2,8,2,2,2,4,3,7,1,1,1,3,2,2,2,5,2,1,8,6,1
12764,HU,3,3,1,2,2,2,2,2,2,3,2,7,8,7,3,6,3,2,2,4,2,4,2,2,2,2,3,3,5,6,4,3,9,6,1
12765,HU,4,6,2,2,2,3,2,2,2,3,3,8,8,6,2,,2,2,3,3,3,3,2,2,2,2,2,3,4,4,3,3,8,3,1
12766,HU,4,6,2,2,2,2,2,2,2,2,3,6,6,4,3,5,3,3,3,3,3,2,2,2,2,2,4,6,5,4,2,1,7,4,3
12767,HU,5,5,1,2,3,2,2,2,4,2,3,7,8,7,3,,3,2,2,4,4,5,2,1,2,3,5,5,4,4,2,2,6,5,2
12769,HU,8,8,1,1,4,4,1,4,1,5,1,9,8,8,2,10,2,2,3,5,4,4,1,1,1,4,6,6,5,6,3,4,8,6,1
12770,HU,3,7,1,2,3,3,1,4,1,3,3,10,10,10,,5,3,5,4,4,5,3,2,3,2,2,1,0,0,6,2,4,7,5,1
12773,HU,0,2,2,3,1,2,2,2,1,5,5,5,5,5,,5,4,,4,4,2,0,3,3,3,1,6,6,6,0,3,0,,3,3
12774,HU,5,6,1,1,4,4,1,4,1,5,1,10,10,10,1,10,2,3,3,4,5,5,1,1,1,3,5,5,5,6,1,2,10,6,1
12775,HU,5,5,1,1,1,3,1,3,2,4,2,8,6,7,2,7,4,4,4,2,3,0,1,2,1,2,3,3,3,6,2,2,10,6,1
